"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu May 21 01:00:19 UTC 2026","Thu May 21 01:00:19 UTC 2026","0","tests.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"broken","Thu May 21 01:02:20 UTC 2026","Thu May 21 01:02:20 UTC 2026","0","tests.ui.tests","test_port_setup","","","","test_change_all_roles_and_toggle",""
"broken","Thu May 21 01:01:50 UTC 2026","Thu May 21 01:01:50 UTC 2026","0","tests.ui.tests","test_port_setup","","","","test_cancel_button",""
"broken","Thu May 21 01:01:20 UTC 2026","Thu May 21 01:01:20 UTC 2026","0","tests.ui.tests","test_port_setup","","","","test_update_numeric_fields",""
"broken","Thu May 21 00:59:49 UTC 2026","Thu May 21 01:00:19 UTC 2026","30003","tests.ui.tests","test_login","","","","test_login","User can log in successfully and see expected elements."
"broken","Thu May 21 01:00:50 UTC 2026","Thu May 21 01:00:50 UTC 2026","0","tests.ui.tests","test_port_setup","","","","test_open_port_setup_page",""
"broken","Thu May 21 00:59:19 UTC 2026","Thu May 21 00:59:49 UTC 2026","30004","tests.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
