"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jun 25 01:00:56 UTC 2026","Thu Jun 25 01:00:56 UTC 2026","0","tests.ui.tests","test_port_setup","","","","test_open_port_setup_page",""
"broken","Thu Jun 25 00:59:55 UTC 2026","Thu Jun 25 01:00:25 UTC 2026","30002","tests.ui.tests","test_login","","","","test_login","User can log in successfully and see expected elements."
"broken","Thu Jun 25 00:59:25 UTC 2026","Thu Jun 25 00:59:55 UTC 2026","30002","tests.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Thu Jun 25 01:00:25 UTC 2026","Thu Jun 25 01:00:25 UTC 2026","0","tests.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"broken","Thu Jun 25 01:01:56 UTC 2026","Thu Jun 25 01:01:56 UTC 2026","0","tests.ui.tests","test_port_setup","","","","test_cancel_button",""
"broken","Thu Jun 25 01:01:26 UTC 2026","Thu Jun 25 01:01:26 UTC 2026","0","tests.ui.tests","test_port_setup","","","","test_update_numeric_fields",""
"broken","Thu Jun 25 01:02:26 UTC 2026","Thu Jun 25 01:02:26 UTC 2026","0","tests.ui.tests","test_port_setup","","","","test_change_all_roles_and_toggle",""
