"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat May 16 00:51:26 UTC 2026","Sat May 16 00:51:26 UTC 2026","0","tests.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"broken","Sat May 16 00:50:26 UTC 2026","Sat May 16 00:50:56 UTC 2026","30004","tests.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Sat May 16 00:52:27 UTC 2026","Sat May 16 00:52:27 UTC 2026","0","tests.ui.tests","test_port_setup","","","","test_update_numeric_fields",""
"broken","Sat May 16 00:53:27 UTC 2026","Sat May 16 00:53:27 UTC 2026","0","tests.ui.tests","test_port_setup","","","","test_change_all_roles_and_toggle",""
"broken","Sat May 16 00:51:57 UTC 2026","Sat May 16 00:51:57 UTC 2026","0","tests.ui.tests","test_port_setup","","","","test_open_port_setup_page",""
"broken","Sat May 16 00:50:56 UTC 2026","Sat May 16 00:51:26 UTC 2026","30003","tests.ui.tests","test_login","","","","test_login","User can log in successfully and see expected elements."
"broken","Sat May 16 00:52:57 UTC 2026","Sat May 16 00:52:57 UTC 2026","0","tests.ui.tests","test_port_setup","","","","test_cancel_button",""
